node03
system has 32 processor(s). 
time elapsed: 15.716760 sec, perf: 15.906586 GFLOPS, cpu_id: 6
time elapsed: 16.008914 sec, perf: 15.616300 GFLOPS, cpu_id: 19
time elapsed: 16.602115 sec, perf: 15.058323 GFLOPS, cpu_id: 9
time elapsed: 16.392877 sec, perf: 15.250526 GFLOPS, cpu_id: 8
time elapsed: 16.351528 sec, perf: 15.289091 GFLOPS, cpu_id: 18
time elapsed: 16.536016 sec, perf: 15.118515 GFLOPS, cpu_id: 7
time elapsed: 15.771461 sec, perf: 15.851417 GFLOPS, cpu_id: 20
time elapsed: 15.736971 sec, perf: 15.886158 GFLOPS, cpu_id: 22
time elapsed: 15.766944 sec, perf: 15.855958 GFLOPS, cpu_id: 14
time elapsed: 16.092921 sec, perf: 15.534781 GFLOPS, cpu_id: 27
time elapsed: 16.541640 sec, perf: 15.113375 GFLOPS, cpu_id: 11
time elapsed: 16.202496 sec, perf: 15.429721 GFLOPS, cpu_id: 21
time elapsed: 16.859900 sec, perf: 14.828083 GFLOPS, cpu_id: 23
time elapsed: 16.186434 sec, perf: 15.445033 GFLOPS, cpu_id: 17
time elapsed: 16.745490 sec, perf: 14.929393 GFLOPS, cpu_id: 13
time elapsed: 16.179014 sec, perf: 15.452116 GFLOPS, cpu_id: 30
time elapsed: 17.298067 sec, perf: 14.452482 GFLOPS, cpu_id: 2
time elapsed: 17.942380 sec, perf: 13.933492 GFLOPS, cpu_id: 25
node09
system has 32 processor(s). 
time elapsed: 16.309916 sec, perf: 15.328098 GFLOPS, cpu_id: 17
time elapsed: 15.796258 sec, perf: 15.826533 GFLOPS, cpu_id: 2
time elapsed: 16.073146 sec, perf: 15.553894 GFLOPS, cpu_id: 28
time elapsed: 16.063605 sec, perf: 15.563132 GFLOPS, cpu_id: 12
time elapsed: 16.141151 sec, perf: 15.488363 GFLOPS, cpu_id: 5
time elapsed: 16.313628 sec, perf: 15.324611 GFLOPS, cpu_id: 9
time elapsed: 16.046914 sec, perf: 15.579320 GFLOPS, cpu_id: 25
